quiz_time,quiz_score,piano_time,piano_key_count,drawing_time,drawing_similarity,gender,age,talent,quiz_efficiency,piano_efficiency,drawing_efficiency
503,10,424.464,59,542,68.7,M,5,Quiz,0.019880715705765408,0.1389988314674507,0.12675276752767528
1060,3,475.014,284,717,81.1,F,18,Piano,0.002830188679245283,0.5978771152008151,0.11311018131101812
387,8,498.516,141,1099,82.1,F,12,Quiz,0.020671834625323,0.2828394675396577,0.07470427661510463
843,4,428.127,162,840,75.1,F,8,Piano,0.004744958481613286,0.37839239291144916,0.0894047619047619
917,3,378.683,224,670,70.6,F,15,Piano,0.003271537622682661,0.5915237811045122,0.1053731343283582
1325,7,600.825,59,670,100.0,F,16,Drawing,0.005283018867924529,0.09819831065618108,0.14925373134328357
910,10,495.138,114,451,72.1,M,12,Quiz,0.01098901098901099,0.2302388425045139,0.15986696230598668
642,6,686.551,435,697,83.5,M,7,Quiz,0.009345794392523364,0.6336018737136789,0.11979913916786226
1052,4,563.178,55,375,85.5,F,7,Drawing,0.0038022813688212928,0.09766006484628306,0.228
730,8,648.171,385,1084,100.0,F,12,Drawing,0.010958904109589041,0.5939790579954981,0.09225092250922509
993,5,560.029,125,586,100.0,M,7,Drawing,0.005035246727089627,0.22320272700163743,0.17064846416382254
971,1,375.965,282,693,66.9,M,8,Drawing,0.0010298661174047373,0.75006982032902,0.09653679653679655
364,6,323.415,78,473,40.4,M,7,Quiz,0.016483516483516484,0.24117619776448215,0.0854122621564482
1237,6,677.374,119,850,93.3,F,14,Quiz,0.004850444624090542,0.17567842875575382,0.10976470588235293
1088,10,658.9,251,1033,94.9,M,12,Piano,0.009191176470588236,0.3809379268477766,0.09186834462729913
597,4,617.422,281,1062,99.7,M,12,Piano,0.006700167504187605,0.4551182173618692,0.09387947269303201
800,1,402.085,54,743,54.4,M,10,Drawing,0.00125,0.134299961450937,0.07321668909825034
965,10,655.637,143,808,90.2,F,8,Drawing,0.010362694300518135,0.2181084960122751,0.11163366336633664
671,0,464.376,98,946,100.0,M,15,Drawing,0.0,0.211035884714111,0.10570824524312897
853,5,471.487,251,415,70.5,F,12,Piano,0.005861664712778429,0.5323582622638587,0.16987951807228915
502,1,507.1,158,707,82.1,F,11,Piano,0.00199203187250996,0.31157562610924866,0.11612446958981612
638,4,534.932,309,1090,66.8,F,18,Piano,0.006269592476489028,0.5776435135680796,0.06128440366972477
880,3,484.667,273,346,52.5,F,11,Piano,0.003409090909090909,0.5632733402521731,0.15173410404624277
806,1,502.435,110,321,84.6,F,8,Piano,0.0012406947890818859,0.2189337924308617,0.2635514018691589
800,5,403.696,180,705,92.3,M,17,Piano,0.00625,0.44588006817010817,0.13092198581560283
286,8,687.214,118,1073,99.0,M,9,Piano,0.027972027972027972,0.17170779407870035,0.09226467847157502
553,3,351.278,269,1067,65.1,M,13,Drawing,0.0054249547920434,0.7657752549262976,0.06101218369259606
871,3,309.095,350,1111,74.0,F,15,Drawing,0.003444316877152698,1.132337954350604,0.0666066606660666
517,3,444.27,110,685,67.2,F,17,Drawing,0.005802707930367505,0.24759718189389338,0.0981021897810219
1375,5,390.65,113,1045,100.0,M,8,Drawing,0.0036363636363636364,0.28926148726481504,0.09569377990430622
1067,1,379.966,289,411,64.6,F,17,Piano,0.0009372071227741331,0.7605943689698552,0.15717761557177615
330,8,557.32,79,360,95.3,F,7,Quiz,0.024242424242424242,0.1417498026268571,0.2647222222222222
464,2,374.225,102,514,57.7,F,11,Piano,0.004310344827586207,0.2725632974814617,0.1122568093385214
574,9,519.863,63,735,79.0,F,13,Quiz,0.0156794425087108,0.12118577394428916,0.10748299319727891
514,0,359.764,308,807,81.9,F,7,Drawing,0.0,0.8561167876719182,0.10148698884758366
627,5,446.273,446,630,71.6,F,7,Piano,0.007974481658692184,0.9993882668232225,0.11365079365079364
405,0,496.898,264,783,88.5,F,14,Drawing,0.0,0.531296161385234,0.11302681992337164
861,6,342.959,313,781,58.1,F,16,Piano,0.006968641114982578,0.91264553488901,0.07439180537772087
762,2,536.157,58,658,97.8,M,9,Drawing,0.0026246719160104987,0.10817726897158854,0.1486322188449848
691,9,405.52,119,956,68.1,M,10,Quiz,0.013024602026049204,0.2934503846912606,0.07123430962343096
403,6,419.325,284,889,51.8,M,14,Quiz,0.01488833746898263,0.6772789602337089,0.05826771653543307
551,10,391.829,321,1195,57.1,F,17,Quiz,0.018148820326678767,0.8192349213559996,0.04778242677824268
533,5,412.995,223,686,51.2,M,5,Piano,0.009380863039399626,0.5399581108730129,0.07463556851311953
883,6,396.539,401,556,56.5,F,10,Quiz,0.006795016987542469,1.011249839233972,0.10161870503597123
596,0,471.312,209,1197,63.6,F,15,Piano,0.0,0.44344298468954746,0.053132832080200504
320,4,531.363,114,313,71.3,M,11,Quiz,0.0125,0.21454260082090773,0.22779552715654952
596,5,473.137,141,782,73.5,M,15,Quiz,0.008389261744966443,0.29801093552184676,0.09398976982097186
580,6,330.439,413,456,63.6,F,12,Piano,0.010344827586206896,1.2498524689882247,0.1394736842105263
1006,0,674.73,242,498,94.5,M,18,Piano,0.0,0.35866198331184324,0.1897590361445783
1364,10,506.137,135,985,79.6,M,10,Quiz,0.007331378299120235,0.2667262025894175,0.08081218274111675
982,1,489.056,425,1157,97.0,M,18,Piano,0.0010183299389002036,0.8690211345939933,0.08383751080380294
803,4,505.719,52,1085,55.3,F,9,Quiz,0.0049813200498132005,0.10282390022917866,0.05096774193548387
1055,2,546.004,197,1055,73.3,M,8,Piano,0.0018957345971563982,0.3608032175588457,0.06947867298578199
671,2,634.884,72,602,83.2,M,11,Drawing,0.0029806259314456036,0.11340654355756327,0.1382059800664452
713,2,382.341,243,337,74.2,F,9,Drawing,0.002805049088359046,0.6355583105133898,0.22017804154302673
360,0,370.482,379,815,86.2,F,7,Drawing,0.0,1.0229916703105684,0.10576687116564418
725,2,443.679,91,681,85.4,F,6,Drawing,0.002758620689655172,0.20510323905345984,0.12540381791483113
375,10,554.07,62,491,100.0,M,10,Drawing,0.02666666666666667,0.11189921851029652,0.20366598778004075
633,8,368.296,97,915,70.3,F,7,Quiz,0.01263823064770932,0.26337511132350067,0.07683060109289618
294,4,342.667,125,329,51.2,F,9,Drawing,0.013605442176870748,0.3647856373680571,0.15562310030395138
1222,6,665.807,317,705,87.2,M,9,Drawing,0.004909983633387889,0.4761139489371545,0.12368794326241135
366,5,257.877,81,457,70.1,M,15,Drawing,0.01366120218579235,0.3141032352633232,0.1533916849015317
952,2,493.727,412,774,88.5,F,5,Drawing,0.0021008403361344537,0.8344692512258799,0.11434108527131782
939,4,332.116,301,655,46.4,M,11,Piano,0.004259850905218318,0.9063098435486396,0.07083969465648855
622,6,516.496,59,961,67.2,M,8,Quiz,0.00964630225080386,0.1142312815588117,0.06992715920915712
464,2,285.772,136,1140,59.4,F,8,Drawing,0.004310344827586207,0.47590386741878143,0.05210526315789474
366,2,340.323,51,464,61.5,F,11,Drawing,0.00546448087431694,0.14985763524651582,0.13254310344827586
501,2,367.33,131,418,83.8,F,15,Drawing,0.003992015968063872,0.3566275556039529,0.20047846889952153
571,6,424.45,298,1191,72.5,F,13,Quiz,0.010507880910683012,0.7020850512427848,0.06087321578505458
793,8,283.821,244,1188,53.9,M,5,Piano,0.01008827238335435,0.859696780717424,0.045370370370370366
642,9,436.188,291,727,62.1,F,5,Quiz,0.014018691588785047,0.6671435252689207,0.08541953232462174
629,5,355.164,174,741,73.4,F,9,Piano,0.00794912559618442,0.48991451836334765,0.09905533063427802
1377,0,487.139,59,634,86.9,F,12,Drawing,0.0,0.12111532847914044,0.13706624605678233
1138,10,752.51,82,1038,100.0,M,14,Drawing,0.008787346221441126,0.108968651579381,0.09633911368015415
1159,9,454.759,105,581,81.0,M,18,Quiz,0.007765314926660914,0.23089152716053998,0.13941480206540446
447,4,535.117,134,432,55.5,M,9,Quiz,0.008948545861297539,0.25041252660633095,0.1284722222222222
345,5,430.113,413,1029,73.0,F,14,Piano,0.014492753623188406,0.9602127812923581,0.07094266277939747
644,4,383.732,263,755,50.5,F,14,Piano,0.006211180124223602,0.6853741673876559,0.06688741721854305
511,5,454.588,94,385,55.2,F,8,Quiz,0.009784735812133072,0.20678064533159696,0.14337662337662338
419,0,375.817,111,590,66.6,F,9,Piano,0.0,0.29535651660249534,0.11288135593220339
513,6,517.603,148,1096,64.5,F,8,Quiz,0.011695906432748537,0.28593342774288405,0.05885036496350365
720,5,386.505,154,1003,65.4,F,13,Piano,0.006944444444444444,0.3984424522321833,0.06520438683948156
609,4,589.511,245,709,57.0,F,13,Quiz,0.006568144499178982,0.4155986911185712,0.08039492242595205
857,5,334.198,129,815,68.5,F,17,Quiz,0.005834305717619603,0.3859987193220786,0.08404907975460123
527,4,505.73,133,698,68.1,F,5,Quiz,0.007590132827324478,0.2629861783955866,0.09756446991404011
609,4,641.23,202,600,64.0,M,18,Piano,0.006568144499178982,0.31501957176052275,0.10666666666666667
699,3,369.502,336,413,69.2,M,8,Piano,0.004291845493562232,0.9093320198537491,0.1675544794188862
816,0,644.569,161,921,97.6,F,18,Piano,0.0,0.24977930989544953,0.10597176981541802
399,8,509.057,330,944,62.3,M,12,Quiz,0.020050125313283207,0.648257464291818,0.0659957627118644
980,1,258.301,186,972,44.0,F,17,Piano,0.0010204081632653062,0.7200901274094952,0.04526748971193416
844,2,507.369,225,650,70.2,M,17,Piano,0.002369668246445498,0.4434642242628146,0.108
862,10,429.467,97,877,67.1,F,10,Quiz,0.01160092807424594,0.2258613583814356,0.07651083238312428
862,0,662.728,138,431,88.8,F,9,Drawing,0.0,0.20823022416436307,0.20603248259860787
426,6,480.475,145,1191,65.1,F,18,Quiz,0.014084507042253521,0.3017846922316458,0.05465994962216624
613,1,599.398,348,1191,64.8,F,12,Piano,0.0016313213703099511,0.5805825177928522,0.0544080604534005
580,7,612.947,291,810,91.9,M,12,Quiz,0.01206896551724138,0.474755566141934,0.1134567901234568
808,3,635.835,337,1193,77.8,M,18,Drawing,0.0037128712871287127,0.5300117168762336,0.06521374685666387
899,6,527.178,108,481,52.8,M,12,Quiz,0.006674082313681869,0.20486439115441085,0.10977130977130976
410,7,313.945,224,895,51.6,F,13,Piano,0.01707317073170732,0.7135007724282916,0.057653631284916206
801,0,585.995,126,798,92.8,M,13,Drawing,0.0,0.21501889947866448,0.1162907268170426
770,3,504.466,100,716,59.4,M,14,Piano,0.003896103896103896,0.19822941486641318,0.0829608938547486
786,3,301.983,270,994,68.2,F,15,Drawing,0.003816793893129771,0.8940900646725146,0.06861167002012072
1045,3,308.168,105,989,72.9,F,15,Drawing,0.0028708133971291866,0.34072324186807196,0.0737108190091001
1086,7,428.766,117,783,56.4,F,10,Quiz,0.006445672191528545,0.27287611424413316,0.07203065134099616
351,6,412.077,91,828,57.5,F,14,Quiz,0.017094017094017096,0.22083251431164563,0.06944444444444445
704,2,588.401,261,735,69.6,F,17,Piano,0.002840909090909091,0.44357504490984895,0.0946938775510204
286,5,458.945,98,633,70.8,F,5,Quiz,0.017482517482517484,0.21353321204065848,0.11184834123222748
349,5,428.072,110,347,54.4,M,17,Quiz,0.014326647564469915,0.25696611784933376,0.15677233429394813
706,6,491.543,110,437,100.0,F,16,Drawing,0.0084985835694051,0.22378510120172598,0.2288329519450801
1174,10,555.014,91,886,78.4,M,10,Quiz,0.008517887563884156,0.16395982804037376,0.08848758465011287
1145,5,566.381,148,756,92.9,F,13,Drawing,0.004366812227074236,0.26130820066351096,0.12288359788359789
392,1,305.396,364,720,71.4,M,7,Drawing,0.002551020408163265,1.1918951132300357,0.09916666666666668
514,4,225.661,114,1194,67.7,F,17,Drawing,0.007782101167315175,0.5051825525899468,0.056700167504187604
999,6,563.799,144,779,65.0,F,9,Piano,0.006006006006006006,0.2554101727743398,0.0834403080872914
421,6,445.049,177,374,39.9,M,17,Piano,0.014251781472684086,0.3977090163105636,0.10668449197860962
681,9,480.277,103,699,51.2,F,12,Piano,0.013215859030837005,0.21445957228849186,0.0732474964234621
775,2,477.782,148,1141,81.4,M,10,Drawing,0.0025806451612903226,0.3097647044049378,0.07134092900964067
1316,2,485.988,261,973,84.4,F,16,Piano,0.001519756838905775,0.5370502975382109,0.0867420349434738
519,1,393.793,327,1174,76.2,F,7,Piano,0.0019267822736030828,0.8303855071065255,0.06490630323679727
366,6,555.668,142,828,50.8,F,5,Quiz,0.01639344262295082,0.2555482770287294,0.06135265700483091
1344,7,459.108,146,668,94.3,M,6,Piano,0.005208333333333333,0.3180079632679021,0.14116766467065867
435,2,226.81,433,1018,36.7,M,12,Piano,0.004597701149425287,1.909086900930294,0.03605108055009824
290,4,339.757,76,1187,64.5,F,12,Drawing,0.013793103448275862,0.2236892838116654,0.05433866891322662
439,7,581.112,135,485,83.3,F,10,Drawing,0.015945330296127564,0.23231322017098255,0.17175257731958762
1029,3,316.037,150,326,61.1,M,17,Drawing,0.0029154518950437317,0.4746279707755738,0.18742331288343558
880,1,400.392,225,315,88.1,F,5,Drawing,0.0011363636363636363,0.5619492896960978,0.27968253968253964
956,3,516.734,200,618,77.7,M,6,Drawing,0.0031380753138075313,0.3870463333165613,0.12572815533980583
697,7,490.948,123,500,62.0,F,7,Drawing,0.010043041606886656,0.25053569828169175,0.124
516,3,716.297,153,556,67.9,M,17,Piano,0.005813953488372093,0.21359854920514815,0.1221223021582734
1449,3,641.819,91,732,88.0,F,10,Drawing,0.002070393374741201,0.14178452180443396,0.12021857923497267
1014,9,346.566,111,795,100.0,M,14,Drawing,0.008875739644970414,0.3202853136199166,0.12578616352201258
1110,10,639.554,133,1086,73.7,M,15,Quiz,0.009009009009009009,0.2079574203272906,0.06786372007366483
881,2,722.816,365,1100,74.4,F,10,Piano,0.0022701475595913734,0.5049694528068001,0.06763636363636365
255,1,301.54,277,746,47.4,M,13,Piano,0.00392156862745098,0.9186177621542747,0.06353887399463806
280,10,683.552,201,662,96.9,M,18,Piano,0.03571428571428571,0.29405224474509617,0.14637462235649548
758,5,558.441,295,462,83.3,M,14,Drawing,0.006596306068601583,0.5282563422098305,0.1803030303030303
893,8,521.815,419,507,80.8,M,15,Drawing,0.008958566629339306,0.802966568611481,0.1593688362919132
639,3,364.205,219,557,83.9,F,9,Drawing,0.004694835680751174,0.6013097019535701,0.15062836624775586
1342,5,671.92,365,729,72.5,F,8,Quiz,0.0037257824143070045,0.5432194308846292,0.09945130315500686
554,3,586.568,110,537,100.0,M,8,Drawing,0.005415162454873646,0.18753153939526193,0.186219739292365
630,6,321.165,82,415,60.1,F,18,Quiz,0.009523809523809525,0.25532047389970886,0.14481927710843373
554,9,365.972,145,917,67.4,F,14,Piano,0.016245487364620937,0.39620517416632967,0.07350054525627045
1274,10,683.556,85,1162,100.0,F,8,Drawing,0.007849293563579277,0.1243497240899063,0.08605851979345955
506,5,483.171,124,806,75.3,F,9,Quiz,0.009881422924901186,0.2566379190804084,0.093424317617866
564,5,268.691,227,904,57.4,F,15,Quiz,0.008865248226950355,0.8448366339028848,0.06349557522123894
712,4,236.137,365,1107,60.9,M,14,Drawing,0.0056179775280898875,1.5457128700711875,0.055013550135501355
1476,0,523.199,113,485,61.5,F,14,Piano,0.0,0.21597900607608198,0.1268041237113402
463,3,356.779,449,554,48.6,F,6,Piano,0.0064794816414686825,1.258482141605868,0.08772563176895307
932,5,386.62,305,1099,79.3,M,10,Piano,0.00536480686695279,0.788888314106875,0.07215650591446769
383,4,317.766,359,809,47.3,F,18,Quiz,0.010443864229765013,1.1297621520238161,0.05846724351050679
456,6,438.051,121,603,68.8,F,8,Quiz,0.013157894736842105,0.27622354474707284,0.11409618573797678
445,10,445.112,144,1134,72.3,M,11,Quiz,0.02247191011235955,0.3235140818490627,0.06375661375661375
676,7,573.109,78,551,70.3,F,14,Quiz,0.010355029585798817,0.13609976461720197,0.12758620689655173
815,1,554.167,390,490,79.5,F,15,Piano,0.001226993865030675,0.7037589751825712,0.16224489795918368
205,7,564.989,105,679,81.3,F,15,Drawing,0.03414634146341464,0.18584432617272192,0.11973490427098674
962,3,589.177,114,1025,61.0,M,10,Quiz,0.0031185031185031187,0.19349024147242677,0.05951219512195122
959,9,520.625,123,1156,78.2,F,6,Quiz,0.009384775808133473,0.2362545018007203,0.06764705882352941
1390,0,467.192,175,662,54.1,F,12,Piano,0.0,0.37457833182075034,0.08172205438066465
707,4,424.361,89,851,76.1,F,14,Drawing,0.005657708628005658,0.20972709556250457,0.08942420681551115
444,5,399.672,420,306,83.1,F,10,Drawing,0.01126126126126126,1.0508617065994115,0.27156862745098037
756,6,413.104,407,483,94.2,M,16,Piano,0.007936507936507936,0.9852240598009219,0.19503105590062111
513,7,641.571,450,717,72.5,M,15,Piano,0.01364522417153996,0.7014032741504838,0.10111576011157601
552,1,395.4,83,711,87.0,F,7,Drawing,0.0018115942028985507,0.20991401112797167,0.12236286919831224
656,5,343.101,97,397,73.8,F,15,Quiz,0.007621951219512195,0.28271558520668844,0.18589420654911837
669,0,315.18,131,935,73.9,M,5,Drawing,0.0,0.41563550986737735,0.07903743315508022
481,3,327.692,190,1133,50.3,M,10,Piano,0.006237006237006237,0.5798127509978882,0.04439541041482789
367,7,329.481,62,809,39.0,M,14,Quiz,0.01907356948228883,0.18817473541721677,0.048207663782447466
725,9,512.954,80,1137,74.9,M,14,Quiz,0.012413793103448275,0.1559594037671994,0.06587510993843448
312,9,456.631,264,876,70.0,F,5,Piano,0.028846153846153848,0.5781473443546321,0.07990867579908675
690,1,599.506,318,686,53.1,F,17,Piano,0.0014492753623188406,0.5304367262379359,0.07740524781341108
920,3,388.67,370,492,64.0,M,12,Piano,0.003260869565217391,0.9519643913860086,0.13008130081300814
707,5,677.774,99,492,88.8,F,14,Drawing,0.007072135785007072,0.1460663879110146,0.18048780487804877
616,4,393.944,443,490,100.0,M,18,Drawing,0.006493506493506494,1.1245253132424913,0.20408163265306123
722,7,377.907,87,304,93.8,F,6,Quiz,0.009695290858725761,0.2302153704482849,0.30855263157894736
641,8,646.849,316,1027,86.9,F,7,Piano,0.0124804992199688,0.4885220507413631,0.08461538461538462
718,10,698.817,248,1136,82.9,F,8,Quiz,0.013927576601671309,0.3548854707312501,0.07297535211267606
498,5,236.112,70,1110,42.2,F,14,Quiz,0.010040160642570281,0.2964694721149285,0.03801801801801802
470,8,298.105,65,704,59.6,M,13,Quiz,0.01702127659574468,0.21804397779305948,0.0846590909090909
440,7,546.132,406,369,56.6,M,6,Quiz,0.015909090909090907,0.7434100180908646,0.15338753387533877
960,3,677.063,207,344,87.3,F,12,Piano,0.003125,0.3057322582979723,0.25377906976744186
568,7,710.021,114,365,66.3,M,10,Quiz,0.01232394366197183,0.16055863136442444,0.18164383561643835
498,1,502.042,385,860,75.9,M,10,Piano,0.002008032128514056,0.766868110636162,0.08825581395348837
845,3,644.12,289,406,70.7,M,6,Piano,0.0035502958579881655,0.44867416009439237,0.17413793103448277
632,0,218.028,339,375,46.1,M,11,Drawing,0.0,1.554846166547416,0.12293333333333334
667,1,548.724,413,951,64.2,F,14,Piano,0.0014992503748125937,0.7526552510916235,0.06750788643533123
788,3,612.86,425,464,79.6,M,12,Drawing,0.0038071065989847717,0.6934699605130046,0.17155172413793102
1061,0,435.557,305,941,67.5,M,11,Piano,0.0,0.7002527797739446,0.07173219978746015
1306,4,493.718,440,1040,74.5,F,11,Piano,0.0030627871362940277,0.8911969990966503,0.07163461538461538
1302,10,461.197,337,1082,74.2,M,8,Piano,0.007680491551459293,0.7307072682606348,0.06857670979667282
648,2,518.742,422,938,70.2,F,15,Drawing,0.0030864197530864196,0.8135065215463564,0.07484008528784648
929,8,277.237,252,695,76.6,M,8,Drawing,0.008611410118406888,0.9089695819822029,0.11021582733812949
921,10,509.553,262,1188,83.6,M,9,Quiz,0.010857763300760043,0.5141761504691367,0.07037037037037036
